0.000	0
0.001	0.229834338
0.002	0.672055009
0.003	0.581709289
0.004	0.423112591
0.005	0.343870702
0.006	0.466487798
0.007	1.166159144
0.008	1.913485828
0.009	2.399633467
0.010	2.314953987
0.011	2.287874134
0.012	2.621337968
0.013	2.543135468
0.014	2.388390041
0.015	2.311803899
0.016	2.282450589
0.017	2.261294475
0.018	2.32368151
0.019	2.674717871
0.020	2.733663273
0.021	2.387664997
0.022	1.860988569
0.023	1.375050689
0.024	1.119031494
0.025	1.502123741
0.026	1.876827702
0.027	2.125680619
0.028	2.458158964
0.029	2.479909186
0.030	2.307621711
0.031	2.329031252
0.032	2.83390822
0.033	3.39757951
0.034	3.876211459
0.035	4.225919789
0.036	4.054271366
0.037	3.917228178
0.038	3.8622678
0.039	3.822318451
0.040	4.411933404
0.041	4.886667673
0.042	4.841405926
0.043	4.481000909
0.044	4.212791657
0.045	4.422817825
0.046	4.750889625
0.047	5.085703417
0.048	5.213482081
0.049	4.995327775
0.050	4.837041871
0.051	4.867400649
0.052	5.079506383
0.053	5.486893278
0.054	5.647533027
0.055	5.581293727
0.056	5.54750749
0.057	5.48747014
0.058	5.465992852
0.059	5.268623087
0.060	4.585468543
0.061	3.83147526
0.062	3.662544751
0.063	3.790839635
0.064	3.91487735
0.065	4.167405415
0.066	4.099570319
0.067	4.172544737
0.068	4.067540494
0.069	3.807609145
0.070	4.12721067
0.071	4.60086536
0.072	4.858378233
0.073	4.769535942
0.074	4.950126198
0.075	5.295505452
0.076	5.475575754
0.077	5.141663755
0.078	4.52753146
0.079	4.19408908
0.080	3.89465632
0.081	3.791789733
0.082	4.013766426
0.083	3.877861064
0.084	4.001555226
0.085	4.320274357
0.086	3.712420227
0.087	3.077898554
0.088	2.783980243
0.089	2.417175006
0.090	2.056811192
0.091	1.825678445
0.092	1.950172547
0.093	1.987618045
0.094	1.913284121
0.095	2.095596448
0.096	2.180613338
0.097	2.233964512
0.098	2.225344069
0.099	1.835418137
0.100	1.60372397
0.101	1.954903997
0.102	2.208821528
0.103	1.737999477
0.104	1.202721343
0.105	1.159749926
0.106	1.201120676
0.107	1.0551838
0.108	0.744408434
0.109	0.866020791
0.110	1.245833778
0.111	1.295217323
0.112	1.295025492
0.113	1.108989012
0.114	0.629475663
0.115	0.33812324
0.116	0.144158014
0.117	0.055654015
0.118	0.144376186
0.119	0.637569595
0.120	1.295243809
0.121	1.505749162
0.122	1.274035465
0.123	0.957242673
0.124	0.971629907
0.125	1.059926232
0.126	0.786297474
0.127	0.891874567
0.128	1.553033566
0.129	2.160288128
0.130	2.551303635
0.131	2.545487858
0.132	2.560504582
0.133	2.602243887
0.134	2.523736701
0.135	2.780648996
0.136	3.356133618
0.137	3.838769179
0.138	4.26727085
0.139	3.940355196
0.140	3.177418378
0.141	3.078931104
0.142	3.270706822
0.143	3.267652325
0.144	3.334166995
0.145	3.484139769
0.146	3.608751198
0.147	3.798868277
0.148	3.760039193
0.149	4.198320017
0.150	5.021764399
0.151	5.253679369
0.152	5.25886562
0.153	5.478651653
0.154	5.287675998
0.155	4.888243021
0.156	4.723217207
0.157	4.77163604
0.158	5.222835331
0.159	5.504437911
0.160	5.45148259
0.161	5.202759132
0.162	5.034614467
0.163	5.170494761
0.164	4.975783596
0.165	4.875635122
0.166	5.277065038
0.167	5.520779463
0.168	5.407313422
0.169	5.475950812
0.170	5.552932446
0.171	5.648603444
0.172	5.95274477
0.173	6.117320652
0.174	6.170115916
0.175	5.969867613
0.176	5.735523192
0.177	5.765946348
0.178	6.339028435
0.179	6.993454847
0.180	7.251883343
0.181	7.120338133
0.182	7.607545131
0.183	8.019688082
0.184	7.40354548
0.185	7.167247841
0.186	7.038096875
0.187	6.873087987
0.188	6.406417612
0.189	5.582384718
0.190	5.561653469
0.191	5.721950974
0.192	5.742340184
0.193	5.947180816
0.194	6.043286703
0.195	5.936900433
0.196	5.412729252
0.197	5.437784268
0.198	5.583701677
0.199	5.287324025
0.200	5.2947475
0.201	5.147691221
0.202	4.985046291
0.203	5.225905076
0.204	5.831727834
0.205	6.442121077
0.206	6.453391518
0.207	6.533328045
0.208	6.97168593
0.209	7.179382559
0.210	7.614879789
0.211	7.382911383
0.212	6.477331961
0.213	6.470017192
0.214	7.107313553
0.215	7.587185614
0.216	7.709692752
0.217	7.609490518
0.218	7.902537726
0.219	8.919468534
0.220	9.890410566
0.221	10.26999454
0.222	10.24665528
0.223	10.34146627
0.224	10.25621709
0.225	9.952747433
0.226	9.672044436
0.227	9.455371621
0.228	9.35892048
0.229	9.280569704
0.230	9.052955396
0.231	8.657596772
0.232	8.675585419
0.233	8.884046068
0.234	9.350624907
0.235	9.709684121
0.236	9.387806569
0.237	9.339609908
0.238	9.313575463
0.239	9.072364732
0.240	8.871155578
0.241	8.389684555
0.242	7.802000988
0.243	7.641318122
0.244	8.054752017
0.245	8.588027738
0.246	9.027458905
0.247	9.179461646
0.248	9.575404616
0.249	9.978730264
0.250	9.95009051
0.251	9.985966565
0.252	10.07231752
0.253	10.02376507
0.254	9.785203919
0.255	10.02653644
0.256	10.08601513
0.257	9.834375197
0.258	9.8090291
0.259	9.793283123
0.260	10.34574605
0.261	11.24282768
0.262	11.91445747
0.263	11.90392405
0.264	11.65889333
0.265	11.46096543
0.266	11.09238357
0.267	10.94361691
0.268	10.91455101
0.269	10.52955456
0.270	10.29378713
0.271	10.12927617
0.272	9.886441882
0.273	10.16450709
0.274	10.70169339
0.275	10.81308414
0.276	10.44787792
0.277	10.46171541
0.278	10.450566
0.279	10.16389744
0.280	9.854024542
0.281	9.464608387
0.282	9.119098267
0.283	9.164250447
0.284	9.423617604
0.285	9.556873033
0.286	9.706335441
0.287	9.420910061
0.288	9.331003883
0.289	9.665378206
0.290	9.726338098
0.291	9.53545179
0.292	9.506140771
0.293	9.407195781
0.294	9.435860654
0.295	10.0123551
0.296	9.993166052
0.297	10.02909349
0.298	9.920211405
0.299	9.749364829
0.300	9.782290965
0.301	9.183574526
0.302	9.131585173
0.303	9.342504994
0.304	9.401641101
0.305	9.457037964
0.306	9.442021755
0.307	9.296334264
0.308	9.040834263
0.309	8.928900393
0.310	8.615478708
0.311	8.486291645
0.312	8.600850645
0.313	8.490698964
0.314	7.770455547
0.315	6.908409981
0.316	6.819014248
0.317	6.771455729
0.318	6.396689254
0.319	6.441407808
0.320	6.471227532
0.321	6.216311031
0.322	6.097400364
0.323	5.925146506
0.324	5.615386536
0.325	5.254837343
0.326	5.31223712
0.327	5.475170293
0.328	5.79628537
0.329	6.50628033
0.330	6.463344338
0.331	5.824761957
0.332	5.765594245
0.333	6.019634539
0.334	6.111744927
0.335	5.749261312
0.336	5.345037368
0.337	5.340640571
0.338	5.096472986
0.339	4.860583674
0.340	4.978387862
0.341	4.778792559
0.342	4.204493499
0.343	4.238585918
0.344	4.47858628
0.345	4.5444751
0.346	4.70129637
0.347	4.742660045
0.348	4.933316566
0.349	5.048913028
0.350	4.736525091
0.351	4.642239684
0.352	4.580110738
0.353	4.538678938
0.354	4.673588849
0.355	4.472988574
0.356	4.292244359
0.357	4.622257531
0.358	5.080729499
0.359	5.047970837
0.360	4.906820322
0.361	4.53000051
0.362	3.785589389
0.363	3.3612885
0.364	3.663477481
0.365	3.838972815
0.366	3.806914827
0.367	3.527288249
0.368	3.128160067
0.369	2.947125862
0.370	2.823690734
0.371	2.775223537
0.372	2.66142862
0.373	2.716598048
0.374	2.673007043
0.375	2.475184208
0.376	2.386199334
0.377	2.207643622
0.378	2.08316591
0.379	1.817989576
0.380	1.704009696
0.381	1.668037987
0.382	1.551490535
0.383	1.639170757
0.384	2.203484971
0.385	3.178345477
0.386	3.307389016
0.387	3.164892233
0.388	3.481327373
0.389	3.422191282
0.390	3.417813819
0.391	3.948776766
0.392	4.197429121
0.393	4.182325288
0.394	3.917774574
0.395	3.845648197
0.396	3.916515193
0.397	3.965857626
0.398	3.737146944
0.399	3.409678495
0.400	3.675598439
0.401	3.647152845
0.402	3.684961828
0.403	3.774143724
0.404	3.231644067
0.405	3.109213772
0.406	3.452523206
0.407	4.011261682
0.408	4.603054646
0.409	4.534446317
0.410	4.380170248
0.411	4.672049547
0.412	4.698018064
0.413	4.585137252
0.414	4.525296331
0.415	4.452348492
0.416	4.744097534
0.417	5.165740656
0.418	5.306345689
0.419	5.339711595
0.420	5.267732296
0.421	5.038912461
0.422	4.732581372
0.423	4.464068776
0.424	4.39003722
0.425	4.086438357
0.426	4.575763738
0.427	5.538966076
0.428	5.689826671
0.429	5.638155842
0.430	5.880668524
0.431	6.327834488
0.432	6.609218597
0.433	6.873772803
0.434	6.83893791
0.435	6.601107904
0.436	6.218282672
0.437	5.469836131
0.438	5.264438245
0.439	5.604959377
0.440	5.751572053
0.441	6.117666724
0.442	6.646997001
0.443	6.518685385
0.444	6.873909387
0.445	7.271108045
0.446	6.995225388
0.447	6.940364599
0.448	6.638330233
0.449	6.243230327
0.450	5.977527686
0.451	5.594713339
0.452	5.199437855
0.453	5.045482698
0.454	4.778568399
0.455	4.316730243
0.456	4.483364605
0.457	4.766726078
0.458	4.446256004
0.459	4.063034297
0.460	4.340952261
0.461	4.872228307
0.462	4.814940461
0.463	4.558195372
0.464	4.548489981
0.465	4.401884904
